Email,Phone,First Name,Stage,Tier,WhatsApp Opt-in
,9000055673,Nidhi,S2,free,true
,9000076252,Aniket,S2,free,true
,9000026284,Ritika,S2,free,true
,9000005310,Aman,S2,free,true
,9000031776,Neha,S2,free,true
,9000023688,Saloni,S2,free,true
,9000035172,Deepak,S2,free,true
,9000040724,Bhavana,S2,free,true
,9000045653,Meera,S2,free,true
,9000040362,Rajiv,S2,free,true
,9000025903,Gayathri,S2,free,true
,9000075333,Prasanna,S2,free,true
,9000051635,Zoya,S2,free,true
,9000055446,Shalini,S2,free,true
,9000075689,Rajiv,S2,free,true
,9000094005,Riddhi,S2,free,true
,9000066118,Saloni,S2,free,true
,9000016739,Gauri,S2,free,true
,9000000954,Bhavin,S2,free,true
,9000088460,Srinivas,S2,free,true
,9000094417,Payal,S2,free,false
,9000038005,Keerthana,S2,free,true
,9000002184,Rituparna,S2,free,true
,9000024155,Nishant,S2,free,true
,9000012046,Varun,S2,free,true
,9000070074,Vishnu,S2,free,true
,9000044406,Prachi,S2,free,true
,9000070922,Bhavana,S2,free,true
,9000002146,Suresh,S2,free,true
,9000017428,Yogesh,S2,free,false
,9000099956,Nirav,S2,free,true
,9000081344,Arun,S2,free,false
,9000034756,Janani,S2,free,true
,9000026404,Yash,S2,free,true
,9000023509,Srinivas,S2,free,false
,9000078877,Bhavin,S2,free,true
,9000010011,Vaibhav,S2,free,true
,9000088529,Ishaan,S2,free,true
,9000011472,Shreya,S2,free,true
,9000028350,Swathi,S2,free,true
,9000023894,Rutuja,S2,free,false
,9000030815,Kavya,S2,free,true
,9000052628,Bhavin,S2,free,true
,9000072505,Sandeep,S2,free,true
,9000095374,Divakar,S2,free,true
,9000098238,Harini,S2,free,false
,9000099813,Ganesh,S2,free,true
,9000039560,Nandini,S2,free,true
,9000006004,Kavitha,S2,free,true
,9000049275,Manish,S2,free,true
,9000099221,Siddharth,S2,free,true
,9000000618,Nithya,S2,free,true
,9000081293,Tarun,S2,free,false
,9000023334,Deepak,S2,free,true
,9000003330,Saloni,S2,free,false
,9000073958,Shalini,S2,free,true
,9000010737,Arun,S2,free,true
,9000013295,Bhavana,S2,free,true
,9000081872,Gurpreet,S2,free,true
,9000096259,Keerthana,S2,free,false
,9000018285,Priya,S2,free,true
,9000070048,Gurpreet,S2,free,true
,9000095440,Keerthana,S2,free,true
,9000089893,Chinmay,S2,free,true
,9000084812,Hardik,S2,free,true
,9000038561,Jay,S2,free,true
,9000051812,Revathi,S2,free,true
,9000081049,Shalini,S2,free,true
,9000075030,Suresh,S2,free,true
,9000012744,Riddhi,S2,free,true
,9000061591,Foram,S2,free,true
,9000089257,Prachi,S2,free,true
,9000028582,Prachi,S2,free,true
,9000023694,Sameer,S2,free,true
,9000080036,Tarun,S2,free,false
,9000096443,Hetal,S2,free,false
,9000006858,Riddhi,S2,free,false
,9000007818,Naina,S2,free,true
,9000088568,Srinivas,S2,free,true
,9000060755,Naina,S2,free,true
,9000053023,Bhavin,S2,free,true
,9000083342,Jigar,S2,free,true
,9000097274,Nidhi,S2,free,false
,9000086841,Sowmya,S2,free,true
,9000098689,Venkat,S2,free,false
,9000019160,Pooja,S2,free,true
,9000054069,Jay,S2,free,false
,9000071546,Ganesh,S2,free,true
,9000097740,Ramya,S2,free,true
,9000053156,Sandeep,S2,free,false
,9000011260,Nidhi,S2,free,false
,9000046064,Priya,S2,free,false
,9000013825,Omkar,S2,free,true
,9000029020,Venkat,S2,free,false
,9000053891,Srinivas,S2,free,true
,9000037472,Ruchi,S2,free,true
,9000098554,Arjun,S2,free,false
,9000081021,Venkat,S2,free,true
,9000084565,Vishnu,S2,free,false
,9000087804,Suresh,S2,free,true
,9000087178,Amruta,S2,free,true
,9000019959,Sahil,S2,free,true
,9000093317,Yogesh,S2,free,true
,9000002554,Ramya,S2,free,true
,9000099278,Heena,S2,free,true
,9000023444,Nirav,S2,free,true
,9000045773,Dhruv,S2,free,false
,9000049129,Harpreet,S2,free,true
,9000090343,Hetal,S2,free,true
,9000012385,Shreyasi,S2,free,false
,9000016009,Karthik,S2,free,false
,9000066202,Ankit,S2,free,true
,9000073244,Harini,S2,free,true
,9000028069,Anirban,S2,free,true
,9000054144,Kinjal,S2,free,true
,9000054462,Kabir,S2,free,false
,9000067082,Rohit,S2,free,false
,9000078474,Anjali,S2,free,true
,9000044002,Aman,S2,free,true
,9000073726,Suresh,S2,free,true
,9000026551,Ketan,S2,free,false
,9000010214,Sindhu,S2,free,true
,9000036864,Jay,S2,free,true
,9000095875,Hardik,S2,free,false
,9000055245,Ketan,S2,free,true
,9000083060,Aravind,S2,free,true
,9000048365,Ritika,S2,free,true
,9000006599,Keerthana,S2,free,true
,9000081173,Ayesha,S2,free,true
,9000030715,Shreya,S2,free,false
,9000089358,Divya,S2,free,true
,9000049639,Siddharth,S2,free,true
,9000074423,Sandeep,S2,free,true
,9000072459,Sameer,S2,free,true
,9000060611,Payal,S2,free,true
,9000035909,Dhruv,S2,free,true
,9000059442,Ayesha,S2,free,true
,9000086655,Devika,S2,free,true
,9000048231,Prasanna,S2,free,true
,9000010404,Deepa,S2,free,true
,9000078465,Tarun,S2,free,true
,9000051698,Divya,S2,free,true
,9000028428,Venkat,S2,free,false
,9000012264,Siddharth,S2,free,true
,9000004539,Meera,S2,free,true
,9000083502,Sakshi,S2,free,false
,9000075325,Hetal,S2,free,true
,9000053739,Ishita,S2,free,true
,9000066024,Tarun,S2,free,false
,9000037580,Nidhi,S2,free,false
,9000024199,Revathi,S2,free,true
,9000038115,Karan,S2,free,false
,9000062831,Srinivas,S2,free,true
,9000060621,Aditya,S2,free,true
,9000048704,Priya,S2,free,true
,9000045270,Aman,S2,free,true
,9000059084,Aditya,S2,free,true
,9000063099,Aditya,S2,free,false
,9000073059,Sahil,S2,free,false
,9000080179,Vishnu,S2,free,true
,9000053609,Siddharth,S2,free,true
,9000090055,Vaibhav,S2,free,true
,9000094299,Naveen,S2,free,true
,9000038633,Harini,S2,free,false
,9000082992,Aravind,S2,free,true
,9000051818,Ritika,S2,free,true
,9000004118,Nithya,S2,free,true
,9000091783,Sneha,S2,free,false
,9000017120,Bhavana,S2,free,true
,9000077530,Sindhu,S2,free,true
,9000025432,Harini,S2,free,true
,9000084753,Vishnu,S2,free,true
,9000076227,Nirav,S2,free,true
,9000080110,Ankit,S2,free,true
,9000004060,Mehak,S2,free,true
,9000070625,Rahul,S2,free,true
,9000046667,Sandeep,S2,free,true
,9000067482,Ritika,S2,free,true
,9000095958,Nitin,S2,free,true
,9000017166,Keerthana,S2,free,true
,9000087431,Ganesh,S2,free,false
,9000025398,Janani,S2,free,false
,9000011581,Revathi,S2,free,true
,9000059607,Nishant,S2,free,true
,9000017384,Tarun,S2,free,true
,9000090962,Kunal,S2,free,true
,9000030238,Aditya,S2,free,true
,9000072187,Parth,S2,free,true
,9000004829,Lakshmi,S2,free,true
,9000023591,Suresh,S2,free,true
,9000044782,Krupa,S2,free,true
,9000072209,Sneha,S2,free,true
,9000088951,Pavithra,S2,free,true
,9000049897,Nithya,S2,free,true
,9000095365,Mansi,S2,free,true
,9000058108,Swathi,S2,free,false
,9000071759,Swathi,S2,free,false
,9000084001,Mohit,S2,free,false
,9000083022,Pranav,S2,free,true
,9000059134,Vignesh,S2,free,true
,9000010896,Chinmay,S2,free,true
,9000001211,Sneha,S2,free,true
,9000016740,Indrani,S2,free,true
,9000069374,Nitin,S2,free,true
,9000053588,Devika,S2,free,true
,9000006385,Nithya,S2,free,true
,9000042322,Kunal,S2,free,true
,9000052485,Naveen,S2,free,true
,9000027817,Prasanna,S2,free,true
,9000013826,Sandeep,S2,free,true
,9000092109,Venkat,S2,free,true
,9000041749,Sameer,S2,free,true
,9000048014,Yash,S2,free,false
,9000058862,Hardik,S2,free,true
,9000040500,Vidya,S2,free,true
,9000011991,Madhura,S2,free,true
,9000015144,Siddharth,S2,free,true
,9000058750,Shruti,S2,free,true
,9000028649,Pradeep,S2,free,true
,9000070121,Jigar,S2,free,true
,9000044232,Arpita,S2,free,true
,9000019443,Vishnu,S2,free,true
,9000014174,Tejas,S2,free,true
,9000082888,Mihir,S2,free,true
,9000049125,Aakash,S2,free,true
,9000062989,Sneha,S2,free,true
,9000075083,Rohan,S2,free,true
,9000061526,Revathi,S2,free,false
,9000000059,Tejas,S2,free,true
,9000080161,Nirav,S2,free,true
,9000001043,Rutuja,S2,free,true
,9000003354,Rutuja,S2,free,true
,9000087161,Vishnu,S2,free,true
,9000043168,Pavithra,S2,free,true
,9000014111,Omkar,S2,free,true
,9000068223,Prachi,S2,free,true
,9000030454,Shruti,S2,free,true
,9000058638,Bhavin,S2,free,true
,9000088273,Sudipta,S2,free,true
,9000053305,Anjali,S2,free,true
,9000088477,Gayathri,S2,free,true
,9000085195,Heena,S2,free,true
,9000061880,Janani,S2,free,true
,9000061373,Kavitha,S2,free,true
,9000044493,Sahil,S2,free,false
,9000032223,Kabir,S2,free,false
,9000011084,Prachi,S2,free,true
,9000016021,Foram,S2,free,true
,9000008050,Prachi,S2,free,true
,9000007705,Suresh,S2,free,true
,9000016378,Vidya,S2,free,false
,9000023251,Mohit,S2,free,false
,9000090226,Sameer,S2,free,true
,9000079014,Vignesh,S2,free,false
,9000052246,Rohit,S2,free,true
,9000050643,Simran,S2,free,true
,9000073459,Arjun,S2,free,true
,9000049384,Rajiv,S2,free,true
,9000074287,Rajiv,S2,free,false
,9000001487,Nandini,S2,free,true
,9000071025,Siddharth,S2,free,true
,9000055315,Madhav,S2,free,true
,9000062105,Mihir,S2,free,true
,9000028727,Rohan,S2,free,true
,9000031371,Shruti,S2,free,true
,9000062893,Manish,S2,free,true
,9000029844,Prasanna,S2,free,true
,9000014862,Naina,S2,free,true
,9000071837,Naveen,S2,free,true
,9000096712,Meenakshi,S2,free,true
,9000057254,Vishnu,S2,free,true
,9000089832,Gurpreet,S2,free,false
,9000006402,Subhajit,S2,free,true
,9000046330,Rohit,S2,free,false
,9000015509,Arpita,S2,free,true
,9000023457,Manish,S2,free,true
,9000003232,Sudipta,S2,free,true
,9000078698,Yogesh,S2,free,true
,9000061053,Varun,S2,free,true
,9000071804,Sourav,S2,free,true
,9000081516,Aravind,S2,free,true
,9000026185,Zoya,S2,free,true
,9000046149,Parth,S2,free,false
,9000046619,Vignesh,S2,free,false
,9000061721,Pranav,S2,free,false
,9000069580,Ketan,S2,free,false
,9000079856,Ketan,S2,free,true
,9000033419,Hardik,S2,free,true
,9000079652,Revathi,S2,free,false
,9000079214,Harpreet,S2,free,true
,9000071029,Rohit,S2,free,true
,9000030345,Jigar,S2,free,true
,9000096391,Jigar,S2,free,true
,9000051876,Deepa,S2,free,true
,9000043360,Shruti,S2,free,true
,9000071039,Simran,S2,free,false
,9000092410,Varsha,S2,free,true
,9000024773,Rohan,S2,free,true
,9000002432,Rituparna,S2,free,true
,9000045117,Biswajit,S2,free,true
,9000049189,Gauri,S2,free,false
,9000037597,Sagar,S2,free,true
,9000082970,Pavithra,S2,free,true
,9000099129,Sahil,S2,free,true
,9000099247,Moumita,S2,free,false
,9000070437,Aniket,S2,free,true
,9000000249,Devika,S2,free,true
,9000048085,Siddharth,S2,free,true
,9000087056,Nikhil,S2,free,true
,9000023002,Suresh,S2,free,true
,9000076553,Dhruv,S2,free,true
,9000072690,Sourav,S2,free,true
,9000075094,Naveen,S2,free,true
,9000042619,Nirav,S2,free,true
,9000011326,Anand,S2,free,true
,9000095561,Vishnu,S2,free,true
,9000051634,Naina,S2,free,true
,9000076809,Yogesh,S2,free,true
,9000061488,Naina,S2,free,true
,9000006681,Revathi,S2,free,true
,9000099798,Shreya,S2,free,true
,9000005609,Heena,S2,free,true
,9000091495,Pranali,S2,free,true
,9000075837,Karthik,S2,free,true
,9000052900,Bhavana,S2,free,true
,9000034085,Mansi,S2,free,true
,9000005237,Soumya,S2,free,false
,9000057663,Yogesh,S2,free,true
,9000088415,Hardik,S2,free,true
,9000016202,Payel,S2,free,true
,9000076701,Nithya,S2,free,false
,9000080096,Nitin,S2,free,true
,9000054586,Swathi,S2,free,true
,9000061734,Aravind,S2,free,false
,9000012393,Aparna,S2,free,true
,9000032829,Prasanna,S2,free,true
,9000068172,Amruta,S2,free,true
,9000055171,Aman,S2,free,true
,9000003509,Sindhu,S2,free,false
,9000083676,Anjali,S2,free,true
,9000089607,Kunal,S2,free,true
,9000002767,Jay,S2,free,true
,9000026475,Rohan,S2,free,false
,9000037349,Bhavana,S2,free,true
,9000089576,Chaitanya,S2,free,true
,9000025899,Sahil,S2,free,true
,9000000777,Amruta,S2,free,true
,9000066929,Saloni,S2,free,true
,9000073633,Devika,S2,free,true
,9000089786,Gurpreet,S2,free,true
,9000069988,Meenakshi,S2,free,true
,9000005185,Pranali,S2,free,true
,9000014734,Janani,S2,free,true
,9000037318,Amruta,S2,free,true
,9000032621,Vishnu,S2,free,true
,9000066042,Anjali,S2,free,true
,9000024087,Parth,S2,free,false
,9000050894,Srinivas,S2,free,false
,9000067668,Sagar,S2,free,true
,9000061374,Sandeep,S2,free,true
,9000070937,Aakash,S2,free,true
,9000085745,Rohan,S2,free,true
,9000044171,Ishani,S2,free,true
,9000089327,Shreyasi,S2,free,true
,9000089053,Rahul,S2,free,true
,9000053569,Rajiv,S2,free,true
,9000035424,Ananya,S2,free,true
,9000062854,Karan,S2,free,false
,9000095598,Ananya,S2,free,true
,9000054875,Rutuja,S2,free,true
,9000033089,Pooja,S2,free,true
,9000062081,Nirav,S2,free,true
,9000010254,Kabir,S2,free,true
,9000080888,Chaitanya,S2,free,true
,9000056298,Riddhi,S2,free,true
,9000033814,Naveen,S2,free,true
,9000095760,Simran,S2,free,true
,9000081941,Revathi,S2,free,true
,9000062526,Nikhil,S2,free,true
,9000073102,Dhruv,S2,free,true
,9000031907,Sindhu,S2,free,true
,9000056420,Payal,S2,free,false
,9000070573,Neha,S2,free,true
,9000049406,Ananya,S2,free,true
,9000051918,Anirban,S2,free,false
,9000023611,Bhavana,S2,free,true
,9000046509,Lakshmi,S2,free,true
,9000076126,Karan,S2,free,false
,9000040974,Aravind,S2,free,true
,9000056992,Pradeep,S2,free,true
,9000095209,Priya,S2,free,true
,9000024506,Chaitanya,S2,free,true
,9000016707,Madhav,S2,free,true
,9000042854,Varun,S2,free,false
,9000098854,Arjun,S2,free,true
,9000081134,Divakar,S2,free,false
,9000070926,Nirav,S2,free,true
,9000094147,Chinmay,S2,free,true
,9000078362,Vishnu,S2,free,true
,9000009515,Karthik,S2,free,true
,9000047486,Devika,S2,free,true
,9000022157,Yash,S2,free,true
,9000029053,Tanmoy,S2,free,true
,9000099826,Yogesh,S2,free,true
,9000035706,Harini,S2,free,true
,9000031130,Sneha,S2,free,true
,9000039880,Nikhil,S2,free,true
,9000079474,Venkat,S2,free,true
,9000067339,Nikhil,S2,free,false
,9000003107,Nithya,S2,free,false
,9000099938,Pranav,S2,free,true
,9000005558,Kavya,S2,free,true
,9000002842,Riddhi,S2,free,true
,9000037708,Ritika,S2,free,false
,9000086783,Ganesh,S2,free,false
,9000086417,Nirav,S2,free,true
,9000033688,Kavitha,S2,free,false
,9000007166,Tejas,S2,free,true
,9000094618,Arun,S2,free,true
,9000080273,Lakshmi,S2,free,true
,9000024591,Shreyasi,S2,free,true
,9000085964,Kunal,S2,free,true
,9000002573,Aditya,S2,free,true
,9000043783,Riddhi,S2,free,true
,9000097691,Priyanka,S2,free,true
,9000099596,Hardik,S2,free,false
,9000077143,Mihir,S2,free,true
,9000095681,Sandeep,S2,free,true
,9000064479,Hardik,S2,free,true
,9000011845,Heena,S2,free,true
,9000007403,Akshay,S2,free,true
,9000071438,Soumya,S2,free,true
,9000024478,Tanvi,S2,free,true
,9000051315,Aravind,S2,free,true
,9000045074,Gauri,S2,free,true
,9000021846,Jay,S2,free,true
,9000094446,Anjali,S2,free,true
,9000013020,Naina,S2,free,true
,9000026390,Nidhi,S2,free,true
,9000047184,Yogesh,S2,free,true
,9000003121,Tanmoy,S2,free,false
,9000013203,Vaibhav,S2,free,true
,9000062023,Tanmoy,S2,free,true
,9000091416,Shruti,S2,free,true
,9000020870,Arjun,S2,free,true
,9000058631,Aravind,S2,free,true
,9000086134,Rajiv,S2,free,true
,9000013547,Gayathri,S2,free,true
,9000098651,Ayesha,S2,free,true
,9000020515,Ananya,S2,free,true
,9000023117,Rahul,S2,free,true
,9000016991,Bhavin,S2,free,true
,9000075595,Madhura,S2,free,true
,9000075740,Sudipta,S2,free,true
,9000068975,Nandini,S2,free,true
,9000037795,Lakshmi,S2,free,true
,9000038395,Gauri,S2,free,true
,9000064036,Rajiv,S2,free,false
,9000041880,Sowmya,S2,free,true
,9000048340,Sowmya,S2,free,true
,9000089301,Neha,S2,free,false
,9000049944,Pranav,S2,free,true
,9000049451,Ishaan,S2,free,true
,9000011794,Nidhi,S2,free,false
,9000078896,Hetal,S2,free,true
,9000001457,Harini,S2,free,true
,9000050605,Vignesh,S2,free,false
,9000067874,Shreyasi,S2,free,true
,9000091823,Nishant,S2,free,true
,9000046948,Prachi,S2,free,true
,9000023022,Urvi,S2,free,true
,9000016457,Omkar,S2,free,true
,9000031668,Pradeep,S2,free,false
,9000069893,Nandini,S2,free,false
,9000077021,Sayan,S2,free,true
,9000042661,Nithya,S2,free,true
,9000035084,Tanushree,S2,free,true
,9000016846,Varsha,S2,free,true
,9000079625,Madhav,S2,free,false
,9000097630,Arun,S2,free,false
,9000006833,Aditya,S2,free,false
,9000027059,Nikhil,S2,free,true
,9000029121,Ramya,S2,free,true
,9000058827,Arpita,S2,free,true
,9000026527,Vaibhav,S2,free,true
,9000060086,Aniket,S2,free,true
,9000010982,Sandeep,S2,free,true
,9000062615,Nishant,S2,free,false
,9000022882,Ishani,S2,free,false
,9000035157,Ritika,S2,free,true
,9000010294,Manish,S2,free,true
,9000097585,Kunal,S2,free,true
,9000067810,Mansi,S2,free,true
aakash.gill.532@example.com,9000078205,Aakash,S2,free,true
aakash.tiwari.228@example.com,9000008796,Aakash,S2,free,true
aditya.pandey.778@example.com,9000003756,Aditya,S2,free,true
aditya.tandon.636@example.com,9000038625,Aditya,S2,free,true
akshay.bhatia.177@example.com,9000012055,Akshay,S2,free,true
akshay.gupta.867@example.com,9000068011,Akshay,S2,free,true
akshay.srivastava.130@example.com,9000099774,Akshay,S2,free,false
amruta.bhosale.599@example.com,9000011026,Amruta,S2,free,true
amruta.jadhav.532@example.com,9000051688,Amruta,S2,free,true
amruta.jain.198@example.com,9000052697,Amruta,S2,free,true
amruta.patil.946@example.com,9000032198,Amruta,S2,free,true
anand.nair.190@example.com,9000084389,Anand,S2,free,true
anand.pai.170@example.com,9000049644,Anand,S2,free,true
anand.raman.345@example.com,9000050375,Anand,S2,free,true
anand.shetty.102@example.com,9000026182,Anand,S2,free,true
ananya.sahoo.751@example.com,9000072793,Ananya,S2,free,true
aniket.joshi.171@example.com,9000061165,Aniket,S2,free,true
anjali.sharma.599@example.com,9000057124,Anjali,S2,free,false
ankit.bedi.233@example.com,9000018229,Ankit,S2,free,true
ankit.gupta.110@example.com,9000037320,Ankit,S2,free,true
ankit.gupta.217@example.com,9000022496,Ankit,S2,free,true
aravind.iyer.725@example.com,9000086938,Aravind,S2,free,true
aravind.subramanian.709@example.com,9000009857,Aravind,S2,free,true
aravind.varma.478@example.com,9000075791,Aravind,S2,free,true
arjun.kohli.645@example.com,9000023892,Arjun,S2,free,true
arjun.malhotra.353@example.com,9000005930,Arjun,S2,free,true
arjun.singh.487@example.com,9000084896,Arjun,S2,free,true
arjun.srivastava.584@example.com,9000007974,Arjun,S2,free,true
arnab.patnaik.560@example.com,9000070326,Arnab,S2,free,true
arun.hegde.604@example.com,9000093377,Arun,S2,free,true
ayesha.chopra.491@example.com,9000078853,Ayesha,S2,free,true
ayesha.gupta.426@example.com,9000060574,Ayesha,S2,free,true
ayesha.srivastava.543@example.com,9000017562,Ayesha,S2,free,false
bhavana.gowda.133@example.com,9000099292,Bhavana,S2,free,true
