Email,Phone,First Name,Stage,Tier,WhatsApp Opt-in
,9000093546,Pooja,S1,free,true
,9000010029,Siddharth,S1,free,true
,9000020885,Sudipta,S1,free,false
,9000057734,Prasanna,S1,free,true
,9000009228,Harpreet,S1,free,false
,9000086345,Sahil,S1,free,true
,9000061929,Venkat,S1,free,true
,9000027589,Anjali,S1,free,true
,9000050173,Kavya,S1,free,true
,9000043838,Sameer,S1,free,true
,9000047816,Harini,S1,free,false
,9000006583,Mihir,S1,free,true
,9000061566,Mihir,S1,free,true
,9000078591,Kinjal,S1,free,true
,9000059722,Sudipta,S1,free,false
,9000076169,Anirban,S1,free,true
,9000064616,Ganesh,S1,free,true
,9000070648,Prasanna,S1,free,true
,9000032236,Vidya,S1,free,false
,9000019084,Madhav,S1,free,true
,9000024633,Rajarshi,S1,free,true
,9000098734,Arun,S1,free,false
,9000027163,Nirav,S1,free,true
,9000093392,Gayathri,S1,free,true
,9000036678,Neha,S1,free,true
,9000067525,Kabir,S1,free,true
,9000053544,Revathi,S1,free,true
,9000035053,Omkar,S1,free,false
,9000012381,Tanmoy,S1,free,false
,9000027511,Nishant,S1,free,false
,9000091735,Kaushik,S1,free,true
,9000094791,Divakar,S1,free,true
,9000014400,Tanmoy,S1,free,false
,9000087089,Kinjal,S1,free,true
,9000043818,Rajiv,S1,free,false
,9000047498,Hardik,S1,free,true
,9000065126,Gauri,S1,free,true
,9000008286,Ramya,S1,free,true
,9000060148,Omkar,S1,free,true
,9000071787,Pranav,S1,free,true
,9000002234,Rahul,S1,free,false
,9000080816,Nishant,S1,free,false
,9000081005,Chaitanya,S1,free,true
,9000022604,Kinjal,S1,free,true
,9000000234,Krupa,S1,free,true
,9000017718,Vignesh,S1,free,false
,9000055536,Harini,S1,free,true
,9000087012,Meenakshi,S1,free,true
,9000072299,Sai,S1,free,true
,9000068843,Sandeep,S1,free,true
,9000001836,Deepak,S1,free,true
,9000004031,Hardik,S1,free,true
,9000025862,Vishnu,S1,free,false
,9000088230,Mehak,S1,free,true
,9000010316,Shalini,S1,free,true
,9000060298,Rohit,S1,free,true
,9000004664,Sandeep,S1,free,true
,9000029887,Srinivas,S1,free,true
,9000003858,Pavithra,S1,free,false
,9000066323,Sourav,S1,free,true
,9000058348,Gurpreet,S1,free,true
,9000079487,Swathi,S1,free,true
,9000014308,Amruta,S1,free,true
,9000080338,Aakash,S1,free,true
,9000057175,Nishant,S1,free,false
,9000020627,Ritika,S1,free,true
,9000019135,Suresh,S1,free,true
,9000085009,Naina,S1,free,false
,9000019738,Shalini,S1,free,false
,9000099660,Vidya,S1,free,true
,9000046843,Pranali,S1,free,true
,9000084621,Priyanka,S1,free,true
,9000047106,Rohan,S1,free,true
,9000056695,Saloni,S1,free,true
,9000005991,Rajiv,S1,free,false
,9000070290,Harini,S1,free,true
,9000042832,Sai,S1,free,true
,9000030847,Shruti,S1,free,true
,9000042732,Nithya,S1,free,true
,9000079480,Chinmay,S1,free,true
,9000020124,Harpreet,S1,free,true
,9000006662,Siddharth,S1,free,false
,9000044274,Ishani,S1,free,true
,9000021983,Kabir,S1,free,true
,9000032225,Lakshmi,S1,free,false
,9000047763,Kaushik,S1,free,true
,9000078609,Heena,S1,free,true
,9000060161,Meenakshi,S1,free,true
,9000045800,Prasanna,S1,free,true
,9000058877,Ramya,S1,free,true
,9000007088,Mehak,S1,free,true
,9000092796,Ganesh,S1,free,true
,9000094566,Mohit,S1,free,true
,9000070992,Aditya,S1,free,true
,9000083014,Lakshmi,S1,free,true
,9000075826,Vishnu,S1,free,true
,9000057564,Kabir,S1,free,true
,9000072380,Divya,S1,free,false
,9000016345,Nishant,S1,free,true
,9000031307,Swathi,S1,free,true
,9000072803,Aparna,S1,free,true
,9000000018,Simran,S1,free,true
,9000013099,Pavithra,S1,free,true
,9000084947,Dhruv,S1,free,true
,9000066345,Nithya,S1,free,true
,9000052504,Meenakshi,S1,free,true
,9000092311,Subhajit,S1,free,true
,9000016779,Saloni,S1,free,true
,9000095450,Nandini,S1,free,true
,9000091604,Riddhi,S1,free,true
,9000030620,Kavya,S1,free,true
,9000017070,Nidhi,S1,free,true
,9000086637,Amruta,S1,free,true
,9000089962,Nirav,S1,free,false
,9000080481,Nithya,S1,free,false
,9000089909,Sagar,S1,free,true
,9000022576,Rutuja,S1,free,false
,9000025764,Omkar,S1,free,true
,9000045202,Heena,S1,free,true
,9000004310,Venkat,S1,free,true
,9000041150,Nikhil,S1,free,true
,9000063136,Nithya,S1,free,true
,9000020826,Sai,S1,free,true
,9000030076,Saloni,S1,free,true
,9000078952,Madhav,S1,free,true
,9000073812,Heena,S1,free,true
,9000014240,Tanvi,S1,free,true
,9000048004,Anjali,S1,free,true
,9000057409,Sai,S1,free,false
,9000025204,Rahul,S1,free,false
,9000016483,Arpita,S1,free,true
,9000031938,Aman,S1,free,true
,9000093239,Jigar,S1,free,true
,9000036380,Ramya,S1,free,true
,9000011885,Sindhu,S1,free,true
,9000021607,Tarun,S1,free,true
,9000097438,Harini,S1,free,true
,9000011303,Ishaan,S1,free,true
,9000015365,Payal,S1,free,true
,9000091676,Dhruv,S1,free,true
,9000024730,Mehak,S1,free,true
,9000063149,Harini,S1,free,true
,9000091233,Simran,S1,free,true
,9000010749,Chinmay,S1,free,true
,9000020668,Madhura,S1,free,false
,9000088057,Sameer,S1,free,false
,9000048939,Aman,S1,free,true
,9000008296,Sowmya,S1,free,true
,9000045803,Aparna,S1,free,true
,9000006743,Nandini,S1,free,true
,9000004458,Naveen,S1,free,true
,9000091209,Rohan,S1,free,true
,9000007618,Rohit,S1,free,false
,9000066016,Siddharth,S1,free,true
,9000011120,Akshay,S1,free,true
,9000064470,Meera,S1,free,false
,9000008158,Prasanna,S1,free,true
,9000095359,Varsha,S1,free,true
,9000030540,Pradeep,S1,free,true
,9000002784,Zoya,S1,free,false
,9000076383,Omkar,S1,free,true
,9000060815,Aniket,S1,free,false
,9000066508,Pooja,S1,free,false
,9000002005,Pavithra,S1,free,true
,9000037911,Moumita,S1,free,true
,9000072392,Nithya,S1,free,true
,9000064599,Jay,S1,free,false
,9000039752,Rahul,S1,free,true
,9000030116,Gayathri,S1,free,true
,9000009991,Sandeep,S1,free,true
,9000009031,Vaibhav,S1,free,true
,9000023271,Anjali,S1,free,true
,9000089778,Omkar,S1,free,true
,9000016930,Sagar,S1,free,true
,9000049120,Pranali,S1,free,true
,9000097791,Venkat,S1,free,true
,9000004779,Saloni,S1,free,false
,9000091070,Suresh,S1,free,false
,9000035433,Mansi,S1,free,false
,9000004071,Dhruv,S1,free,true
,9000083712,Pranali,S1,free,false
,9000077820,Varsha,S1,free,true
,9000094764,Siddharth,S1,free,true
,9000055613,Nidhi,S1,free,true
,9000086354,Vidya,S1,free,true
,9000010016,Pooja,S1,free,false
,9000062511,Pooja,S1,free,true
,9000035682,Saloni,S1,free,true
,9000010517,Simran,S1,free,true
,9000041100,Arun,S1,free,true
,9000010980,Swathi,S1,free,true
,9000013109,Keerthana,S1,free,true
,9000024108,Arnab,S1,free,true
,9000069626,Yash,S1,free,false
,9000007611,Sameer,S1,free,false
,9000021321,Harpreet,S1,free,true
,9000006189,Abhijit,S1,free,true
,9000078486,Krupa,S1,free,false
,9000026731,Nandini,S1,free,true
,9000092168,Priyanka,S1,free,false
,9000047531,Arnab,S1,free,true
,9000020354,Yogesh,S1,free,true
,9000040267,Sindhu,S1,free,true
,9000066676,Nandini,S1,free,false
,9000051778,Hetal,S1,free,true
,9000077011,Rutuja,S1,free,true
,9000089867,Kunal,S1,free,true
,9000019139,Madhura,S1,free,true
,9000021249,Rahul,S1,free,true
,9000017343,Nirav,S1,free,true
aditya.saxena.938@example.com,9000081378,Aditya,S1,free,false
aditya.sethi.648@example.com,9000001943,Aditya,S1,free,true
aman.kohli.689@example.com,9000012294,Aman,S1,free,true
amruta.trivedi.762@example.com,9000057131,Amruta,S1,free,true
aravind.chandran.844@example.com,9000061298,Aravind,S1,free,true
arjun.sethi.672@example.com,9000088560,Arjun,S1,free,false
arun.prasad.839@example.com,9000026697,Arun,S1,free,true
ayesha.malhotra.852@example.com,9000028109,Ayesha,S1,free,true
ayesha.mishra.831@example.com,9000068579,Ayesha,S1,free,true
bhavana.iyengar.128@example.com,9000027570,Bhavana,S1,free,false
bhavana.menon.158@example.com,9000082008,Bhavana,S1,free,false
bhavin.kulkarni.120@example.com,9000092243,Bhavin,S1,free,true
bhavin.sawant.669@example.com,9000095191,Bhavin,S1,free,true
bhavin.thakkar.122@example.com,9000076900,Bhavin,S1,free,true
deepa.iyer.715@example.com,9000046918,Deepa,S1,free,true
devika.vora.944@example.com,9000034134,Devika,S1,free,true
divakar.gowda.983@example.com,9000065766,Divakar,S1,free,false
divya.arora.129@example.com,9000071076,Divya,S1,free,true
foram.dave.135@example.com,9000057164,Foram,S1,free,false
ganesh.iyer.689@example.com,9000022867,Ganesh,S1,free,true
ganesh.kamath.929@example.com,9000057297,Ganesh,S1,free,true
gayathri.gowda.862@example.com,9000077961,Gayathri,S1,free,true
gayathri.naidu.674@example.com,9000021500,Gayathri,S1,free,false
gayathri.raman.998@example.com,9000065524,Gayathri,S1,free,true
gayathri.srinivasan.823@example.com,9000002340,Gayathri,S1,free,true
hardik.desai.820@example.com,9000095031,Hardik,S1,free,true
hardik.joshi.727@example.com,9000098577,Hardik,S1,free,false
harini.kumar.769@example.com,9000022344,Harini,S1,free,true
heena.desai.888@example.com,9000066403,Heena,S1,free,true
hetal.thakkar.935@example.com,9000047213,Hetal,S1,free,false
janani.raman.939@example.com,9000082243,Janani,S1,free,true
jay.kamat.825@example.com,9000046432,Jay,S1,free,true
jay.pandya.697@example.com,9000076251,Jay,S1,free,true
jay.shah.953@example.com,9000080399,Jay,S1,free,false
jigar.patil.906@example.com,9000061901,Jigar,S1,free,true
karan.bhatia.819@example.com,9000015475,Karan,S1,free,true
karan.bhatia.880@example.com,9000046527,Karan,S1,free,true
ketan.naik.907@example.com,9000047035,Ketan,S1,free,true
kinjal.kamat.817@example.com,9000063853,Kinjal,S1,free,true
lakshmi.chandran.829@example.com,9000088459,Lakshmi,S1,free,false
lakshmi.prasad.995@example.com,9000012154,Lakshmi,S1,free,true
lakshmi.shetty.708@example.com,9000071389,Lakshmi,S1,free,true
madhav.balakrishnan.765@example.com,9000042041,Madhav,S1,free,true
madhav.iyengar.766@example.com,9000004621,Madhav,S1,free,true
madhura.patel.709@example.com,9000028121,Madhura,S1,free,false
meenakshi.menon.112@example.com,9000030811,Meenakshi,S1,free,false
meenakshi.pai.649@example.com,9000015193,Meenakshi,S1,free,true
meenakshi.prasad.948@example.com,9000018477,Meenakshi,S1,free,false
meera.chopra.108@example.com,9000016833,Meera,S1,free,true
mihir.jadhav.767@example.com,9000068301,Mihir,S1,free,false
mihir.joshi.993@example.com,9000070324,Mihir,S1,free,true
mohit.sharma.137@example.com,9000014682,Mohit,S1,free,true
naina.khanna.735@example.com,9000001194,Naina,S1,free,true
nandini.rajan.930@example.com,9000025863,Nandini,S1,free,true
nandini.srinivasan.126@example.com,9000043925,Nandini,S1,free,false
nidhi.trivedi.880@example.com,9000064014,Nidhi,S1,free,false
nikhil.sharma.170@example.com,9000073426,Nikhil,S1,free,true
nirav.pawar.699@example.com,9000024161,Nirav,S1,free,true
nishant.chitale.736@example.com,9000018029,Nishant,S1,free,true
nishant.vora.727@example.com,9000086290,Nishant,S1,free,true
nithya.natarajan.138@example.com,9000091349,Nithya,S1,free,true
nitin.mishra.999@example.com,9000076321,Nitin,S1,free,true
parth.mehta.913@example.com,9000088770,Parth,S1,free,true
parth.pawar.712@example.com,9000073078,Parth,S1,free,true
pavithra.pai.643@example.com,9000022534,Pavithra,S1,free,true
payal.malhotra.713@example.com,9000092683,Payal,S1,free,true
payal.verma.733@example.com,9000039020,Payal,S1,free,true
payel.majumdar.698@example.com,9000030006,Payel,S1,free,false
poulami.saha.659@example.com,9000055988,Poulami,S1,free,false
pranali.chitale.873@example.com,9000003231,Pranali,S1,free,true
pranali.shinde.857@example.com,9000074673,Pranali,S1,free,true
prasanna.prasad.853@example.com,9000027526,Prasanna,S1,free,true
priya.mishra.828@example.com,9000054230,Priya,S1,free,true
rajarshi.dutta.947@example.com,9000077762,Rajarshi,S1,free,true
ramya.balakrishnan.704@example.com,9000036332,Ramya,S1,free,false
revathi.balakrishnan.767@example.com,9000058354,Revathi,S1,free,true
revathi.iyengar.782@example.com,9000066733,Revathi,S1,free,true
revathi.kamath.651@example.com,9000042526,Revathi,S1,free,false
rohan.singh.764@example.com,9000037687,Rohan,S1,free,true
rohit.desai.759@example.com,9000098574,Rohit,S1,free,true
rohit.gokhale.113@example.com,9000029224,Rohit,S1,free,true
rohit.joshi.842@example.com,9000034363,Rohit,S1,free,true
rohit.shinde.752@example.com,9000043055,Rohit,S1,free,true
rohit.thakkar.928@example.com,9000051889,Rohit,S1,free,false
rutuja.mehta.906@example.com,9000046743,Rutuja,S1,free,false
rutuja.pawar.749@example.com,9000075284,Rutuja,S1,free,false
sagar.kamat.820@example.com,9000059469,Sagar,S1,free,true
sandeep.reddy.756@example.com,9000097794,Sandeep,S1,free,false
sanjana.bedi.683@example.com,9000016957,Sanjana,S1,free,true
sayan.patnaik.788@example.com,9000026892,Sayan,S1,free,true
shreyasi.chakraborty.980@example.com,9000028896,Shreyasi,S1,free,true
shreyasi.sahoo.724@example.com,9000009949,Shreyasi,S1,free,true
siddharth.trivedi.926@example.com,9000092462,Siddharth,S1,free,true
sindhu.murthy.855@example.com,9000017181,Sindhu,S1,free,true
sneha.apte.939@example.com,9000095398,Sneha,S1,free,true
sneha.bhosale.734@example.com,9000055841,Sneha,S1,free,true
sneha.chitale.693@example.com,9000021079,Sneha,S1,free,false
sneha.kulkarni.970@example.com,9000073209,Sneha,S1,free,true
sneha.vora.639@example.com,9000009699,Sneha,S1,free,false
soumya.saha.733@example.com,9000049871,Soumya,S1,free,true
srinivas.kamath.848@example.com,9000004306,Srinivas,S1,free,true
srinivas.reddy.141@example.com,9000026849,Srinivas,S1,free,true
sudipta.majumdar.915@example.com,9000037544,Sudipta,S1,free,true
sudipta.nayak.114@example.com,9000061627,Sudipta,S1,free,true
swathi.iyer.713@example.com,9000017685,Swathi,S1,free,true
tanmoy.mohanty.981@example.com,9000064242,Tanmoy,S1,free,true
tejas.kulkarni.943@example.com,9000094049,Tejas,S1,free,true
urvi.kamat.132@example.com,9000020625,Urvi,S1,free,true
urvi.vora.913@example.com,9000016912,Urvi,S1,free,true
vaibhav.joshi.714@example.com,9000096276,Vaibhav,S1,free,true
varsha.kumar.916@example.com,9000081691,Varsha,S1,free,true
varsha.rajan.194@example.com,9000081893,Varsha,S1,free,true
varsha.rao.684@example.com,9000035940,Varsha,S1,free,true
venkat.naidu.663@example.com,9000098507,Venkat,S1,free,true
vignesh.iyer.937@example.com,9000053608,Vignesh,S1,free,true
vignesh.krishnan.743@example.com,9000002097,Vignesh,S1,free,false
vignesh.nair.700@example.com,9000025468,Vignesh,S1,free,true
vignesh.prasad.686@example.com,9000059249,Vignesh,S1,free,true
vignesh.reddy.750@example.com,9000070025,Vignesh,S1,free,false
vignesh.srinivasan.973@example.com,9000053482,Vignesh,S1,free,true
vikram.pandey.793@example.com,9000058161,Vikram,S1,free,true
vishnu.krishnan.864@example.com,9000048676,Vishnu,S1,free,true
vishnu.nair.838@example.com,9000074792,Vishnu,S1,free,true
vishnu.rajan.993@example.com,9000018641,Vishnu,S1,free,true
vishnu.srinivasan.994@example.com,9000037760,Vishnu,S1,free,true
yash.agarwal.127@example.com,9000087527,Yash,S1,free,false
yogesh.deshmukh.917@example.com,9000052451,Yogesh,S1,free,true
yogesh.jadhav.115@example.com,9000074558,Yogesh,S1,free,true
yogesh.mehta.777@example.com,9000016873,Yogesh,S1,free,true
yogesh.patil.723@example.com,9000028406,Yogesh,S1,free,true
zoya.bhatia.665@example.com,9000071454,Zoya,S1,free,true
